series_id,date,unemployment_rate
LAUCN090030000000003,2016-01,0.0
LAUCN560270000000003,2016-01,5.2
LAUCN720190000000003,2016-01,10.8
LAUCN720330000000003,2016-01,9.7
LAUCN721510000000003,2016-01,15.8
LAUCN721010000000003,2016-01,10.8
LAUCN551250000000003,2016-01,7.4
LAUCN560130000000003,2016-01,8.6
LAUCN720030000000003,2016-01,13.6
LAUCN720710000000003,2016-01,11.8
LAUCN551290000000003,2016-01,6.9
LAUCN150050000000003,2016-01,0.0
LAUCN720530000000003,2016-01,13.6
LAUCN720730000000003,2016-01,15.2
LAUCN720410000000003,2016-01,10.9
LAUCN560410000000003,2016-01,5.6
LAUCN720770000000003,2016-01,11.4
LAUCN720130000000003,2016-01,11.6
LAUCN720750000000003,2016-01,14.6
LAUCN090050000000003,2016-01,0.0
LAUCN720270000000003,2016-01,10.2
LAUCN721250000000003,2016-01,17.9
LAUCN721070000000003,2016-01,14.3
LAUCN720250000000003,2016-01,9.7
LAUCN721350000000003,2016-01,7.5
LAUCN720510000000003,2016-01,7.7
LAUCN560290000000003,2016-01,6.7
LAUCN551270000000003,2016-01,4.9
LAUCN721410000000003,2016-01,15.2
LAUCN721190000000003,2016-02,9.3
LAUCN090070000000003,2016-02,0.0
LAUCN551130000000003,2016-02,8.6
LAUCN720230000000003,2016-02,11.0
LAUCN721250000000003,2016-02,18.5
LAUCN721230000000003,2016-02,17.1
LAUCN721210000000003,2016-02,14.3
LAUCN090030000000003,2016-02,0.0
LAUCN560450000000003,2016-02,4.9
LAUCN720250000000003,2016-02,10.1
LAUCN560230000000003,2016-02,5.4
LAUCN090050000000003,2016-02,0.0
LAUCN560170000000003,2016-02,5.5
LAUCN721510000000003,2016-02,15.9
LAUCN721530000000003,2016-02,18.4
LAUCN150050000000003,2016-02,0.0
LAUCN560410000000003,2016-02,5.4
LAUCN720050000000003,2016-02,14.1
LAUCN560390000000003,2016-02,3.1
LAUCN720990000000003,2016-02,14.8
LAUCN721070000000003,2016-02,14.7
LAUCN721410000000003,2016-02,15.8
LAUCN551090000000003,2016-02,4.7
LAUCN720030000000003,2016-02,14.4
LAUCN721030000000003,2016-02,12.8
LAUCN551050000000003,2016-02,5.4
LAUCN560190000000003,2016-02,6.8
LAUCN721010000000003,2016-02,11.1
LAUCN551070000000003,2016-02,6.4
LAUCN721290000000003,2016-02,11.8
LAUCN720330000000003,2016-02,10.1
LAUCN721050000000003,2016-02,11.0
LAUCN720310000000003,2016-02,9.0
LAUCN721110000000003,2016-02,15.1
LAUCN090150000000003,2016-02,0.0
LAUCN090090000000003,2016-02,0.0
LAUCN560430000000003,2016-02,5.6
LAUCN721270000000003,2016-02,8.1
LAUCN720070000000003,2016-02,10.7
LAUCN720950000000003,2016-02,20.1
LAUCN721170000000003,2016-02,16.1
LAUCN720290000000003,2016-02,10.8
LAUCN720010000000003,2016-02,18.0
LAUCN090110000000003,2016-02,0.0
LAUCN551110000000003,2016-02,4.5
LAUCN721150000000003,2016-02,13.4
LAUCN090130000000003,2016-02,0.0
LAUCN720350000000003,2016-02,11.3
LAUCN721130000000003,2016-02,15.6
LAUCN720970000000003,2016-02,15.0
LAUCN560210000000003,2016-02,4.6
LAUCN560250000000003,2016-02,6.8
LAUCN720270000000003,2016-02,10.4
LAUCN721090000000003,2016-02,20.0
LAUCN720190000000003,2016-02,10.8
LAUCN090010000000003,2016-02,0.0
LAUCN720930000000003,2016-02,24.2
LAUCN720090000000003,2016-02,13.2
LAUCN720690000000003,2016-02,15.0
LAUCN720450000000003,2016-02,12.5
LAUCN720610000000003,2016-02,6.2
LAUCN720710000000003,2016-02,12.6
LAUCN551390000000003,2016-02,4.1
LAUCN721470000000003,2016-02,10.7
LAUCN551290000000003,2016-02,7.4
LAUCN720730000000003,2016-02,16.1
LAUCN720590000000003,2016-02,19.5
LAUCN551170000000003,2016-02,4.0
LAUCN721450000000003,2016-02,11.3
LAUCN560270000000003,2016-02,4.3
LAUCN560090000000003,2016-02,7.0
LAUCN720410000000003,2016-02,11.3
LAUCN560310000000003,2016-02,6.5
LAUCN720850000000003,2016-02,12.2
LAUCN551370000000003,2016-02,7.1
LAUCN721390000000003,2016-02,6.6
LAUCN720210000000003,2016-02,8.9
LAUCN720830000000003,2016-02,18.0
LAUCN721310000000003,2016-02,17.9
LAUCN720670000000003,2016-02,13.1
LAUCN551190000000003,2016-02,6.1
LAUCN721330000000003,2016-02,12.4
LAUCN720150000000003,2016-02,19.5
LAUCN720110000000003,2016-02,12.2
LAUCN551330000000003,2016-02,4.0
LAUCN720750000000003,2016-02,15.0
LAUCN720430000000003,2016-02,15.2
LAUCN551210000000003,2016-02,5.0
LAUCN560330000000003,2016-02,6.1
LAUCN551350000000003,2016-02,4.6
LAUCN720630000000003,2016-02,8.3
LAUCN560150000000003,2016-02,4.1
LAUCN551310000000003,2016-02,3.9
LAUCN720790000000003,2016-02,14.8
LAUCN721430000000003,2016-02,9.7
LAUCN720650000000003,2016-02,15.7
LAUCN551270000000003,2016-02,5.1
LAUCN720570000000003,2016-02,17.8
LAUCN720890000000003,2016-02,14.1
LAUCN720770000000003,2016-02,11.7
LAUCN551250000000003,2016-02,8.1
LAUCN560030000000003,2016-02,6.1
LAUCN560370000000003,2016-02,5.9
LAUCN720530000000003,2016-02,13.6
LAUCN721370000000003,2016-02,8.2
LAUCN560130000000003,2016-02,8.8
LAUCN721350000000003,2016-02,7.8
LAUCN720540000000003,2016-02,13.6
LAUCN720510000000003,2016-02,8.0
LAUCN560290000000003,2016-02,6.5
LAUCN551230000000003,2016-02,5.5
LAUCN560050000000003,2016-02,6.2
LAUCN560070000000003,2016-02,6.7
LAUCN721490000000003,2016-02,23.2
LAUCN720490000000003,2016-02,2.9
LAUCN720910000000003,2016-02,11.3
LAUCN560350000000003,2016-02,6.3
LAUCN551150000000003,2016-02,5.6
LAUCN720470000000003,2016-02,10.5
LAUCN560110000000003,2016-02,4.8
LAUCN720870000000003,2016-02,11.6
LAUCN720370000000003,2016-02,12.5
LAUCN551410000000003,2016-02,5.5
LAUCN720810000000003,2016-02,18.4
LAUCN720170000000003,2016-02,11.0
LAUCN560010000000003,2016-02,3.0
LAUCN720550000000003,2016-02,20.8
LAUCN720130000000003,2016-02,12.2
LAUCN720390000000003,2016-02,14.8
LAUCN720710000000003,2016-03,13.4
LAUCN720410000000003,2016-03,12.0
LAUCN721110000000003,2016-03,15.6
LAUCN721070000000003,2016-03,14.7
LAUCN560410000000003,2016-03,5.9
LAUCN090150000000003,2016-03,0.0
LAUCN560350000000003,2016-03,7.2
LAUCN720750000000003,2016-03,15.7
LAUCN090010000000003,2016-03,0.0
LAUCN720790000000003,2016-03,15.4
LAUCN721330000000003,2016-03,12.6
LAUCN560330000000003,2016-03,6.0
LAUCN150050000000003,2016-03,0.0
LAUCN720670000000003,2016-03,14.0
LAUCN721030000000003,2016-03,13.6
LAUCN720690000000003,2016-03,15.9
LAUCN560130000000003,2016-03,8.7
LAUCN721050000000003,2016-03,11.5
LAUCN551310000000003,2016-03,3.8
LAUCN721090000000003,2016-03,21.4
LAUCN721410000000003,2016-03,16.5
LAUCN720730000000003,2016-03,16.8
LAUCN551250000000003,2016-03,7.8
LAUCN551290000000003,2016-03,7.0
LAUCN720310000000003,2016-03,9.5
LAUCN720030000000003,2016-03,15.1
LAUCN720770000000003,2016-03,12.0
LAUCN551050000000003,2016-03,5.1
LAUCN551270000000003,2016-03,4.8
LAUCN720930000000003,2016-03,24.6
LAUCN560110000000003,2016-03,5.2
LAUCN721190000000003,2016-03,9.8
LAUCN551410000000003,2016-03,5.2
LAUCN721210000000003,2016-03,14.8
LAUCN720250000000003,2016-03,10.8
LAUCN720170000000003,2016-03,11.7
LAUCN560230000000003,2016-03,5.4
LAUCN720550000000003,2016-03,21.8
LAUCN560010000000003,2016-03,3.1
LAUCN090070000000003,2016-03,0.0
LAUCN720470000000003,2016-03,11.0
LAUCN720540000000003,2016-03,14.1
LAUCN720270000000003,2016-03,11.2
LAUCN721230000000003,2016-03,17.7
LAUCN720530000000003,2016-03,14.1
LAUCN090050000000003,2016-03,0.0
LAUCN721350000000003,2016-03,8.4
LAUCN720510000000003,2016-03,8.6
LAUCN721250000000003,2016-03,19.2
LAUCN560050000000003,2016-03,7.1
LAUCN560070000000003,2016-03,7.0
LAUCN560290000000003,2016-03,6.2
LAUCN720490000000003,2016-03,3.5
LAUCN560450000000003,2016-03,5.5
LAUCN090030000000003,2016-03,0.0
LAUCN560030000000003,2016-03,6.0
LAUCN560310000000003,2016-03,6.5
LAUCN720570000000003,2016-03,18.6
LAUCN721530000000003,2016-03,19.0
LAUCN560210000000003,2016-03,4.6
LAUCN720150000000003,2016-03,20.2
LAUCN721130000000003,2016-03,16.2
LAUCN551330000000003,2016-03,3.9
LAUCN090130000000003,2016-03,0.0
LAUCN720430000000003,2016-03,16.4
LAUCN720650000000003,2016-03,16.6
LAUCN721150000000003,2016-03,14.2
LAUCN551350000000003,2016-03,4.6
LAUCN720630000000003,2016-03,9.0
LAUCN090110000000003,2016-03,0.0
LAUCN721390000000003,2016-03,7.0
LAUCN720010000000003,2016-03,18.2
LAUCN551370000000003,2016-03,6.3
LAUCN720290000000003,2016-03,11.4
LAUCN721170000000003,2016-03,16.9
LAUCN720450000000003,2016-03,12.9
LAUCN720610000000003,2016-03,6.7
LAUCN551390000000003,2016-03,3.9
LAUCN721270000000003,2016-03,8.7
LAUCN560430000000003,2016-03,5.7
LAUCN721470000000003,2016-03,11.2
LAUCN090090000000003,2016-03,0.0
LAUCN720590000000003,2016-03,19.4
LAUCN560090000000003,2016-03,7.7
LAUCN560250000000003,2016-03,7.1
LAUCN721430000000003,2016-03,10.2
LAUCN720130000000003,2016-03,13.0
LAUCN720330000000003,2016-03,10.7
LAUCN551130000000003,2016-03,8.5
LAUCN720390000000003,2016-03,15.3
LAUCN721290000000003,2016-03,12.4
LAUCN560150000000003,2016-03,4.2
LAUCN551170000000003,2016-03,3.8
LAUCN551070000000003,2016-03,6.3
LAUCN720890000000003,2016-03,14.5
LAUCN720870000000003,2016-03,12.4
LAUCN720350000000003,2016-03,12.1
LAUCN560370000000003,2016-03,6.2
LAUCN551090000000003,2016-03,4.5
LAUCN720090000000003,2016-03,14.1
LAUCN551210000000003,2016-03,4.8
LAUCN720810000000003,2016-03,19.5
LAUCN720850000000003,2016-03,12.9
LAUCN721010000000003,2016-03,11.7
LAUCN720950000000003,2016-03,21.3
LAUCN720210000000003,2016-03,9.5
LAUCN720190000000003,2016-03,11.0
LAUCN720370000000003,2016-03,12.9
LAUCN720070000000003,2016-03,11.2
LAUCN720110000000003,2016-03,13.1
LAUCN551190000000003,2016-03,5.8
LAUCN720050000000003,2016-03,14.6
LAUCN721310000000003,2016-03,19.0
LAUCN720990000000003,2016-03,15.3
LAUCN720910000000003,2016-03,12.4
LAUCN721490000000003,2016-03,23.7
LAUCN551230000000003,2016-03,5.0
LAUCN720830000000003,2016-03,17.6
LAUCN721370000000003,2016-03,8.8
LAUCN560270000000003,2016-03,4.4
LAUCN560390000000003,2016-03,3.6
LAUCN551110000000003,2016-03,4.5
LAUCN721510000000003,2016-03,16.7
LAUCN560170000000003,2016-03,5.2
LAUCN721450000000003,2016-03,12.0
LAUCN720230000000003,2016-03,11.7
LAUCN720970000000003,2016-03,15.9
LAUCN560190000000003,2016-03,6.4
LAUCN551150000000003,2016-03,5.3
LAUCN551390000000003,2016-04,3.7
LAUCN721470000000003,2016-04,10.8
LAUCN720350000000003,2016-04,11.4
LAUCN720970000000003,2016-04,15.2
LAUCN720090000000003,2016-04,13.5
LAUCN721170000000003,2016-04,14.6
LAUCN721270000000003,2016-04,8.2
LAUCN720610000000003,2016-04,6.4
LAUCN560430000000003,2016-04,4.9
LAUCN720290000000003,2016-04,10.7
LAUCN721490000000003,2016-04,20.9
LAUCN720850000000003,2016-04,12.1
LAUCN721130000000003,2016-04,15.0
LAUCN720990000000003,2016-04,14.4
LAUCN551330000000003,2016-04,3.5
LAUCN551190000000003,2016-04,5.1
LAUCN720430000000003,2016-04,15.2
LAUCN090130000000003,2016-04,0.0
LAUCN560390000000003,2016-04,6.6
LAUCN720050000000003,2016-04,13.7
LAUCN720450000000003,2016-04,12.0
LAUCN720650000000003,2016-04,14.8
LAUCN551350000000003,2016-04,4.0
LAUCN560150000000003,2016-04,3.9
LAUCN720630000000003,2016-04,8.6
LAUCN090110000000003,2016-04,0.0
LAUCN721310000000003,2016-04,17.8
LAUCN721430000000003,2016-04,9.7
LAUCN720010000000003,2016-04,15.1
LAUCN551370000000003,2016-04,5.3
LAUCN721150000000003,2016-04,12.5
LAUCN721390000000003,2016-04,6.8
LAUCN721190000000003,2016-04,9.1
LAUCN720870000000003,2016-04,11.4
LAUCN721230000000003,2016-04,16.3
LAUCN560030000000003,2016-04,5.4
LAUCN551130000000003,2016-04,7.7
LAUCN721370000000003,2016-04,8.5
LAUCN090050000000003,2016-04,0.0
LAUCN720530000000003,2016-04,12.9
LAUCN560170000000003,2016-04,4.9
LAUCN720510000000003,2016-04,8.3
LAUCN721250000000003,2016-04,18.3
LAUCN721350000000003,2016-04,8.0
LAUCN551150000000003,2016-04,4.7
LAUCN720230000000003,2016-04,10.7
LAUCN560070000000003,2016-04,5.8
LAUCN560290000000003,2016-04,5.3
LAUCN720910000000003,2016-04,11.8
LAUCN560450000000003,2016-04,6.8
LAUCN090030000000003,2016-04,0.0
LAUCN720930000000003,2016-04,21.5
LAUCN720490000000003,2016-04,3.0
LAUCN720190000000003,2016-04,10.4
LAUCN560050000000003,2016-04,7.8
LAUCN720540000000003,2016-04,13.6
LAUCN720890000000003,2016-04,13.4
LAUCN720470000000003,2016-04,10.1
LAUCN720590000000003,2016-04,17.8
LAUCN551110000000003,2016-04,3.8
LAUCN560090000000003,2016-04,7.8
LAUCN721530000000003,2016-04,16.9
LAUCN721450000000003,2016-04,11.3
LAUCN720570000000003,2016-04,17.6
LAUCN560310000000003,2016-04,5.7
LAUCN551170000000003,2016-04,3.5
LAUCN720270000000003,2016-04,10.3
LAUCN720170000000003,2016-04,11.0
LAUCN551410000000003,2016-04,4.4
LAUCN560370000000003,2016-04,6.2
LAUCN721210000000003,2016-04,14.0
LAUCN720250000000003,2016-04,10.1
LAUCN720370000000003,2016-04,12.2
LAUCN560230000000003,2016-04,4.9
LAUCN720950000000003,2016-04,19.4
LAUCN720550000000003,2016-04,19.9
LAUCN560010000000003,2016-04,2.8
LAUCN720070000000003,2016-04,10.5
LAUCN090070000000003,2016-04,0.0
LAUCN090090000000003,2016-04,0.0
LAUCN720150000000003,2016-04,18.8
LAUCN551090000000003,2016-04,3.7
LAUCN720390000000003,2016-04,14.3
LAUCN551250000000003,2016-04,7.9
LAUCN721050000000003,2016-04,10.9
LAUCN560330000000003,2016-04,4.9
LAUCN551210000000003,2016-04,3.6
LAUCN721110000000003,2016-04,15.3
LAUCN721290000000003,2016-04,11.6
LAUCN720690000000003,2016-04,14.9
LAUCN721510000000003,2016-04,15.9
LAUCN551310000000003,2016-04,3.4
LAUCN720210000000003,2016-04,9.0
LAUCN721090000000003,2016-04,19.2
LAUCN090010000000003,2016-04,0.0
LAUCN720030000000003,2016-04,13.7
LAUCN721410000000003,2016-04,14.8
LAUCN560130000000003,2016-04,7.9
LAUCN720310000000003,2016-04,8.9
LAUCN720130000000003,2016-04,12.2
LAUCN720710000000003,2016-04,12.8
LAUCN721070000000003,2016-04,13.6
LAUCN720330000000003,2016-04,10.4
LAUCN551290000000003,2016-04,5.7
LAUCN551270000000003,2016-04,4.1
LAUCN721010000000003,2016-04,11.0
LAUCN720730000000003,2016-04,14.7
LAUCN551070000000003,2016-04,5.4
LAUCN560270000000003,2016-04,3.9
LAUCN720750000000003,2016-04,14.5
LAUCN150050000000003,2016-04,0.0
LAUCN720410000000003,2016-04,11.6
LAUCN560410000000003,2016-04,5.5
LAUCN720810000000003,2016-04,18.0
LAUCN560190000000003,2016-04,5.7
LAUCN720770000000003,2016-04,11.5
LAUCN720110000000003,2016-04,12.2
LAUCN560210000000003,2016-04,4.0
LAUCN560250000000003,2016-04,7.1
LAUCN721330000000003,2016-04,13.5
LAUCN720670000000003,2016-04,13.0
LAUCN560110000000003,2016-04,5.0
LAUCN551050000000003,2016-04,4.6
LAUCN721030000000003,2016-04,12.8
LAUCN560350000000003,2016-04,6.8
LAUCN720830000000003,2016-04,16.2
LAUCN551230000000003,2016-04,3.8
LAUCN720790000000003,2016-04,14.8
LAUCN090150000000003,2016-04,0.0
LAUCN560450000000003,2016-05,6.6
LAUCN551270000000003,2016-05,3.6
LAUCN720930000000003,2016-05,20.5
LAUCN720510000000003,2016-05,8.0
LAUCN721070000000003,2016-05,12.9
LAUCN720950000000003,2016-05,19.5
LAUCN720070000000003,2016-05,10.3
LAUCN720550000000003,2016-05,19.7
LAUCN560230000000003,2016-05,4.1
LAUCN720050000000003,2016-05,13.4
LAUCN721010000000003,2016-05,10.6
LAUCN720250000000003,2016-05,9.9
LAUCN560010000000003,2016-05,2.7
LAUCN551070000000003,2016-05,4.5
LAUCN720790000000003,2016-05,14.8
LAUCN721210000000003,2016-05,14.0
LAUCN720490000000003,2016-05,2.8
LAUCN720750000000003,2016-05,14.8
LAUCN720190000000003,2016-05,10.2
LAUCN551410000000003,2016-05,3.7
LAUCN720410000000003,2016-05,11.5
LAUCN720170000000003,2016-05,10.8
LAUCN551170000000003,2016-05,3.2
LAUCN721410000000003,2016-05,14.5
LAUCN090030000000003,2016-05,0.0
LAUCN560290000000003,2016-05,4.4
LAUCN090070000000003,2016-05,0.0
LAUCN560070000000003,2016-05,5.0
LAUCN560170000000003,2016-05,4.6
LAUCN560050000000003,2016-05,7.7
LAUCN560130000000003,2016-05,7.5
LAUCN720530000000003,2016-05,12.8
LAUCN721050000000003,2016-05,10.6
LAUCN721250000000003,2016-05,18.5
LAUCN090050000000003,2016-05,0.0
LAUCN560350000000003,2016-05,5.7
LAUCN560190000000003,2016-05,4.7
LAUCN721370000000003,2016-05,8.2
LAUCN721290000000003,2016-05,11.6
LAUCN551230000000003,2016-05,3.3
LAUCN560030000000003,2016-05,4.6
LAUCN551130000000003,2016-05,5.1
LAUCN551050000000003,2016-05,4.1
LAUCN720270000000003,2016-05,9.9
LAUCN551150000000003,2016-05,3.9
LAUCN720910000000003,2016-05,11.5
LAUCN720770000000003,2016-05,11.4
LAUCN721350000000003,2016-05,7.7
LAUCN720230000000003,2016-05,10.6
LAUCN720540000000003,2016-05,13.1
LAUCN721030000000003,2016-05,12.5
LAUCN720130000000003,2016-05,11.9
LAUCN720890000000003,2016-05,13.2
LAUCN720810000000003,2016-05,17.6
LAUCN720370000000003,2016-05,12.2
LAUCN720030000000003,2016-05,13.0
LAUCN551250000000003,2016-05,4.7
LAUCN720470000000003,2016-05,9.6
LAUCN721230000000003,2016-05,17.3
LAUCN560410000000003,2016-05,5.0
LAUCN721090000000003,2016-05,19.9
LAUCN721170000000003,2016-05,12.9
LAUCN551370000000003,2016-05,4.4
LAUCN721390000000003,2016-05,6.6
LAUCN721310000000003,2016-05,17.3
LAUCN720850000000003,2016-05,12.2
LAUCN720010000000003,2016-05,14.8
LAUCN720430000000003,2016-05,15.8
LAUCN721490000000003,2016-05,20.3
LAUCN721110000000003,2016-05,15.3
LAUCN720690000000003,2016-05,14.8
LAUCN720450000000003,2016-05,11.7
LAUCN720290000000003,2016-05,10.6
LAUCN551310000000003,2016-05,3.1
LAUCN720090000000003,2016-05,13.3
LAUCN720990000000003,2016-05,13.8
LAUCN721510000000003,2016-05,15.4
LAUCN560390000000003,2016-05,4.5
LAUCN551090000000003,2016-05,3.3
LAUCN721430000000003,2016-05,9.2
LAUCN720650000000003,2016-05,14.2
LAUCN721150000000003,2016-05,12.4
LAUCN720110000000003,2016-05,11.9
LAUCN551350000000003,2016-05,3.3
LAUCN551190000000003,2016-05,3.6
LAUCN560150000000003,2016-05,3.8
LAUCN560330000000003,2016-05,4.4
LAUCN090150000000003,2016-05,0.0
LAUCN720630000000003,2016-05,8.3
LAUCN720830000000003,2016-05,15.8
LAUCN090110000000003,2016-05,0.0
LAUCN721330000000003,2016-05,14.5
LAUCN560250000000003,2016-05,6.7
LAUCN090130000000003,2016-05,0.0
LAUCN551210000000003,2016-05,3.0
LAUCN720210000000003,2016-05,8.7
LAUCN551330000000003,2016-05,3.3
LAUCN551390000000003,2016-05,3.4
LAUCN720970000000003,2016-05,14.6
LAUCN551290000000003,2016-05,4.4
LAUCN551110000000003,2016-05,3.2
LAUCN721130000000003,2016-05,15.2
LAUCN720730000000003,2016-05,14.0
LAUCN560090000000003,2016-05,7.3
LAUCN720590000000003,2016-05,17.6
LAUCN720330000000003,2016-05,10.1
LAUCN721530000000003,2016-05,16.7
LAUCN720390000000003,2016-05,13.9
LAUCN150050000000003,2016-05,0.0
LAUCN720570000000003,2016-05,18.0
LAUCN720150000000003,2016-05,18.8
LAUCN720670000000003,2016-05,12.9
LAUCN721450000000003,2016-05,11.2
LAUCN560310000000003,2016-05,4.7
LAUCN090010000000003,2016-05,0.0
LAUCN720610000000003,2016-05,6.1
LAUCN090090000000003,2016-05,0.0
LAUCN721270000000003,2016-05,8.0
LAUCN560270000000003,2016-05,3.7
LAUCN720350000000003,2016-05,11.3
LAUCN560110000000003,2016-05,4.7
LAUCN720710000000003,2016-05,12.6
LAUCN560430000000003,2016-05,4.1
LAUCN560210000000003,2016-05,3.8
LAUCN721190000000003,2016-05,8.9
LAUCN721470000000003,2016-05,10.7
LAUCN720870000000003,2016-05,11.1
LAUCN720310000000003,2016-05,8.7
LAUCN560370000000003,2016-05,5.9
LAUCN560450000000003,2016-06,6.6
LAUCN560250000000003,2016-06,7.3
LAUCN720050000000003,2016-06,13.4
LAUCN560290000000003,2016-06,4.4
LAUCN720190000000003,2016-06,10.9
LAUCN721410000000003,2016-06,14.2
LAUCN720230000000003,2016-06,10.5
LAUCN560410000000003,2016-06,5.5
LAUCN720110000000003,2016-06,11.6
LAUCN720170000000003,2016-06,10.2
LAUCN720250000000003,2016-06,9.9
LAUCN720070000000003,2016-06,10.1
LAUCN560270000000003,2016-06,4.3
LAUCN560430000000003,2016-06,4.4
LAUCN720030000000003,2016-06,12.9
LAUCN720210000000003,2016-06,8.5
LAUCN560390000000003,2016-06,2.6
LAUCN560370000000003,2016-06,6.5
LAUCN720090000000003,2016-06,13.0
LAUCN560310000000003,2016-06,5.8
LAUCN720010000000003,2016-06,14.0
LAUCN721390000000003,2016-06,6.4
LAUCN721430000000003,2016-06,8.7
LAUCN560330000000003,2016-06,4.7
LAUCN560350000000003,2016-06,5.3
LAUCN720130000000003,2016-06,11.1
LAUCN720150000000003,2016-06,18.3
LAUCN551370000000003,2016-06,5.0
LAUCN720490000000003,2016-06,2.2
LAUCN720830000000003,2016-06,15.3
LAUCN551190000000003,2016-06,3.8
LAUCN721310000000003,2016-06,16.1
LAUCN560170000000003,2016-06,4.8
LAUCN720410000000003,2016-06,11.0
LAUCN720350000000003,2016-06,11.0
LAUCN560110000000003,2016-06,4.5
LAUCN721150000000003,2016-06,11.9
LAUCN720850000000003,2016-06,11.9
LAUCN551330000000003,2016-06,3.8
LAUCN720650000000003,2016-06,12.5
LAUCN721070000000003,2016-06,13.0
LAUCN720330000000003,2016-06,9.4
LAUCN721210000000003,2016-06,15.0
LAUCN551350000000003,2016-06,3.8
LAUCN720870000000003,2016-06,11.2
LAUCN551170000000003,2016-06,3.7
LAUCN090110000000003,2016-06,0.0
LAUCN721110000000003,2016-06,14.4
LAUCN720430000000003,2016-06,14.8
LAUCN720610000000003,2016-06,5.9
LAUCN720890000000003,2016-06,13.3
LAUCN551150000000003,2016-06,4.4
LAUCN560190000000003,2016-06,4.3
LAUCN720310000000003,2016-06,8.2
LAUCN551390000000003,2016-06,4.0
LAUCN720590000000003,2016-06,16.5
LAUCN720570000000003,2016-06,17.4
LAUCN720630000000003,2016-06,8.2
LAUCN720910000000003,2016-06,11.0
LAUCN720670000000003,2016-06,12.1
LAUCN090130000000003,2016-06,0.0
LAUCN551270000000003,2016-06,4.2
LAUCN720750000000003,2016-06,14.0
LAUCN720770000000003,2016-06,10.8
LAUCN551250000000003,2016-06,4.9
LAUCN720730000000003,2016-06,12.8
LAUCN090150000000003,2016-06,0.0
LAUCN560150000000003,2016-06,4.0
LAUCN721450000000003,2016-06,11.0
LAUCN090010000000003,2016-06,0.0
LAUCN090070000000003,2016-06,0.0
LAUCN721090000000003,2016-06,18.1
LAUCN551290000000003,2016-06,5.0
LAUCN720710000000003,2016-06,12.8
LAUCN721330000000003,2016-06,13.2
LAUCN721230000000003,2016-06,17.6
LAUCN720790000000003,2016-06,14.4
LAUCN721130000000003,2016-06,14.1
LAUCN721490000000003,2016-06,17.7
LAUCN551230000000003,2016-06,3.7
LAUCN551310000000003,2016-06,3.8
LAUCN720690000000003,2016-06,14.4
LAUCN721370000000003,2016-06,8.0
LAUCN720810000000003,2016-06,16.3
LAUCN551210000000003,2016-06,3.7
LAUCN720390000000003,2016-06,14.0
LAUCN560130000000003,2016-06,7.7
LAUCN090050000000003,2016-06,0.0
LAUCN150050000000003,2016-06,0.0
LAUCN720370000000003,2016-06,12.6
LAUCN721050000000003,2016-06,10.7
LAUCN721250000000003,2016-06,17.6
LAUCN720450000000003,2016-06,11.2
LAUCN560210000000003,2016-06,4.4
LAUCN720290000000003,2016-06,10.7
LAUCN720470000000003,2016-06,10.3
LAUCN560070000000003,2016-06,5.0
LAUCN721270000000003,2016-06,7.5
LAUCN720970000000003,2016-06,13.8
